"";"RMSE";"Rsquared";"Resample";"n_vars"
"84";1311,56097124749;0,000982639081410698;"Fold4.Rep017";1
"85";3147,07676980102;3,15796668436571e-06;"Fold5.Rep017";1
"86";1539,11797378928;2,33711553740751e-05;"Fold1.Rep018";1
"87";1261,92852787404;0,00125387035772074;"Fold2.Rep018";1
"88";1990,47918611206;0,00120648130411878;"Fold3.Rep018";1
"89";4474,74691721285;0,000361787190939925;"Fold4.Rep018";1
"90";1045,03472143709;0,00137590621577571;"Fold5.Rep018";1
"91";2992,20077818015;0,00055901751527371;"Fold1.Rep019";1
"92";1136,27642612862;0,00296441238138151;"Fold2.Rep019";1
"93";3166,85110292826;0,000142212775572114;"Fold3.Rep019";1
"94";1194,29327738433;0,00253643432095838;"Fold4.Rep019";1
"95";2707,47289291237;0,000603939359785976;"Fold5.Rep019";1
"96";3143,36485658886;2,62224032419873e-06;"Fold1.Rep020";1
"97";1231,74551604442;0,00249868519993327;"Fold2.Rep020";1
"98";2034,32969091144;0,000963492727902293;"Fold3.Rep020";1
"99";1242,65958755768;0,00326737340064917;"Fold4.Rep020";1
"100";3456,23585429696;0,000113395927694012;"Fold5.Rep020";1
"101";3000,7487329687;0,000709665544171638;"Fold1.Rep021";1
"102";2037,45037218649;0,00138050956885602;"Fold2.Rep021";1
"103";3641,48680073395;1,89287615633405e-06;"Fold3.Rep021";1
"104";1204,43667462983;0,00137068275968315;"Fold4.Rep021";1
"105";1078,07906701799;0,000570104455014994;"Fold5.Rep021";1
"106";1175,92318466454;0,00165667375640842;"Fold1.Rep022";1
"107";3426,86240061988;4,20124127631777e-07;"Fold2.Rep022";1
"108";2247,76406796327;0,000833669818198152;"Fold3.Rep022";1
"109";3085,92705664787;0,000251691136175578;"Fold4.Rep022";1
"110";1150,20364858043;0,00325995893197206;"Fold5.Rep022";1
"111";2052,21730784202;0,00172687679613954;"Fold1.Rep023";1
"112";1222,50432246309;0,00131610256605363;"Fold2.Rep023";1
"113";3057,91606057586;1,54056130525447e-05;"Fold3.Rep023";1
"114";1186,09557748718;0,00089731986459105;"Fold4.Rep023";1
"115";3545,33869486561;0,000403256488850371;"Fold5.Rep023";1
"116";2954,41308357432;0,000842053985834829;"Fold1.Rep024";1
"117";1148,84536272994;0,00238894722422938;"Fold2.Rep024";1
"118";1291,54823900269;0,000928587463793304;"Fold3.Rep024";1
"119";3435,29599714743;0,000281765767718279;"Fold4.Rep024";1
"120";2347,82260494128;2,02118785980083e-05;"Fold5.Rep024";1
"121";1152,57716166229;0,00316602638868709;"Fold1.Rep025";1
"122";1201,1194370162;0,00209398994054538;"Fold2.Rep025";1
"123";3523,61541405744;0,000337650139514713;"Fold3.Rep025";1
"124";1969,41210819629;0,000369282776741572;"Fold4.Rep025";1
"125";3156,02936337081;7,16378896805906e-06;"Fold5.Rep025";1
"126";1211,00080749294;0,00062262749681662;"Fold1.Rep026";1
"127";1397,49883912932;1,84595055946601e-06;"Fold2.Rep026";1
"128";3325,28197692635;0,000631415108423423;"Fold3.Rep026";1
"129";2147,70337299129;0,0010414865334203;"Fold4.Rep026";1
"130";3152,58070241452;0,000210911925642788;"Fold5.Rep026";1
"131";3036,93655292142;0,000483300868061321;"Fold1.Rep027";1
"132";1924,17819487562;0,000922463755867064;"Fold2.Rep027";1
"133";1296,03998558158;0,0020301224172987;"Fold3.Rep027";1
"134";1271,38369107198;0,000629416363104521;"Fold4.Rep027";1
"135";3579,89907315213;0,000429693690003998;"Fold5.Rep027";1
"136";1299,51890821859;0,00232264931615816;"Fold1.Rep028";1
"137";1085,23261281713;0,00230870800069544;"Fold2.Rep028";1
"138";3006,9475821031;0,000136514815312952;"Fold3.Rep028";1
"139";3166,7969421046;5,95638565311686e-06;"Fold4.Rep028";1
"140";2662,51179699026;0,000769372123734198;"Fold5.Rep028";1
"141";1124,40863042674;0,00479469915739807;"Fold1.Rep029";1
"142";1103,09017644367;0,00139464746042255;"Fold2.Rep029";1
"143";2775,11048601975;0,000301472015518625;"Fold3.Rep029";1
"144";1315,5170337716;0,00166849272918706;"Fold4.Rep029";1
"145";4138,78124581064;2,86316487852239e-06;"Fold5.Rep029";1
"146";3115,62215993873;0,000983006188063815;"Fold1.Rep030";1
"147";1125,10544385354;0,00134427783089555;"Fold2.Rep030";1
"148";2034,1721150043;0,000327851098377001;"Fold3.Rep030";1
"149";2930,86228376345;0,000446586653061344;"Fold4.Rep030";1
"150";2308,87673401854;2,35645366505397e-05;"Fold5.Rep030";1
"151";1213,81262632834;0,00172130017369806;"Fold1.Rep031";1
"152";1215,01636668736;0,00304117432222107;"Fold2.Rep031";1
"153";3096,16121776316;0,000606294693150615;"Fold3.Rep031";1
"154";3441,04061088337;0,000227288784176569;"Fold4.Rep031";1
"155";2156,14588312981;4,62870284407654e-05;"Fold5.Rep031";1
"156";2094,3905320596;0,000663936526166257;"Fold1.Rep032";1
"157";4449,60236870397;0,000287464926309033;"Fold2.Rep032";1
"158";1413,33064000105;0,000264579697414431;"Fold3.Rep032";1
"159";1142,58431097104;0,00202529348200738;"Fold4.Rep032";1
"160";1242,91011762366;0,00309547593769859;"Fold5.Rep032";1
"161";1296,25965700336;0,00102647321020553;"Fold1.Rep033";1
"162";3123,85447591505;0,000147516449359551;"Fold2.Rep033";1
"163";2174,99801116286;0,001025996453153;"Fold3.Rep033";1
