"";"RMSE";"Rsquared";"Resample";"n_vars"
"228";1251,03941196964;0,00469338790065715;"Fold3.Rep01";4
"229";2681,82264871512;0,00166224688271604;"Fold4.Rep01";4
"230";3035,36947018007;0,000581018789534888;"Fold5.Rep01";4
"231";2030,06915842563;0,00171262958511735;"Fold1.Rep02";4
"232";1420,20554245773;0,00843572302999618;"Fold2.Rep02";4
"233";4079,18521001464;0,00260154155787127;"Fold3.Rep02";4
"234";1090,32103003496;0,012395803668163;"Fold4.Rep02";4
"235";2231,74258696412;0,00391212878918704;"Fold5.Rep02";4
"236";3052,78802475616;3,21261666073749e-05;"Fold1.Rep03";4
"237";2797,22184537029;0,0014998525253083;"Fold2.Rep03";4
"238";1271,01942723148;0,00290069583062134;"Fold3.Rep03";4
"239";1146,78444625194;0,0141723276597127;"Fold4.Rep03";4
"240";2988,45149107033;0,00600296214660467;"Fold5.Rep03";4
"241";4116,18673203203;0,00240343856582488;"Fold1.Rep04";4
"242";1154,28638608744;0,0134838373498798;"Fold2.Rep04";4
"243";2275,72923493609;0,0021831682461818;"Fold3.Rep04";4
"244";2057,77895916082;0,00236014017596182;"Fold4.Rep04";4
"245";1127,77045245247;0,0102685941547775;"Fold5.Rep04";4
"246";3443,34185312364;6,13585171412504e-07;"Fold1.Rep05";4
"247";3454,80605139589;0,00635039706220875;"Fold2.Rep05";4
"248";1280,10824206228;0,0110250245035164;"Fold3.Rep05";4
"249";1430,46008600883;0,00363275492521118;"Fold4.Rep05";4
"250";1230,94694703647;0,00728513476176959;"Fold5.Rep05";4
"251";4099,10459983521;0,00284888763103179;"Fold1.Rep06";4
"252";1169,89056971673;0,0110298577318612;"Fold2.Rep06";4
"253";1204,79416389594;0,00833438537314735;"Fold3.Rep06";4
"254";2835,40024285766;0,00154741818955196;"Fold4.Rep06";4
"255";1135,98130558789;0,0148850912769559;"Fold5.Rep06";4
"256";3800,15678060214;0,0106803320487348;"Fold1.Rep07";4
